orgyear,orgtype,orgid,orgchapter,rowid,rowname,rowlevel,rowparent,rozpocet,pozmenach,skutecnost
2011,chapter,312,312,43,Poskytnuté zálohy vnitřním organizačním jednotkám,tree-depth-4,41,0,0,0
2011,chapter,312,312,44,Poskytované zálohy vlastní pokladně,tree-depth-4,41,0,0,0
2011,chapter,312,312,45,Úroky a ostatní finanční výdaje,tree-depth-3,2,965,919,919
2011,chapter,312,312,46,Ostatní úroky a ostatní finanční výdaje,tree-depth-4,45,50,35,35
2011,chapter,312,312,47,Realizované kurzové ztráty,tree-depth-4,45,915,884,884
2011,chapter,312,312,48,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,39481,148243,220019
2011,chapter,312,312,49,Náhrady a příspěvky související s výkonem ústavní funkce a funkce soudce,tree-depth-4,48,209,209,209
2011,chapter,312,312,50,Náhrady zvýšených nákladů spojených s výkonem funkce v zahraničí,tree-depth-4,48,2799,2799,2799
2011,chapter,312,312,51,Odvody za neplnění povinnosti zaměstnávat zdravotně postižené,tree-depth-4,48,0,944,944
2011,chapter,312,312,52,Ostatní výdaje související s neinvestičními nákupy,tree-depth-4,48,1992,3803,3815
2011,chapter,312,312,53,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,48,34020,139864,211629
2011,chapter,312,312,54,Věcné dary,tree-depth-4,48,461,579,579
2011,chapter,312,312,55,Zaplacené sankce,tree-depth-4,48,0,44,44
2011,chapter,312,312,56,Neinvestiční transfery do zahraničí,tree-depth-2,1,2767,2301,3871
2011,chapter,312,312,57,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,56,2507,2199,3769
2011,chapter,312,312,58,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,57,2507,2199,2199
2011,chapter,312,312,59,Vratky neoprávněně použitých nebo zadržených prostředků Evropských společenství,tree-depth-4,57,0,0,1570
2011,chapter,312,312,60,Ostatní neinvestiční transfery do zahraničí,tree-depth-3,56,260,102,102
2011,chapter,312,312,61,Ostatní neinvestiční transfery do zahraničí,tree-depth-4,60,260,102,102
2011,chapter,312,312,62,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,619347,630705,632705
2011,chapter,312,312,63,Náhrady placené obyvatelstvu,tree-depth-3,62,30315,41679,43679
2011,chapter,312,312,64,Náhrady mezd v době nemoci,tree-depth-4,63,21689,27619,27619
2011,chapter,312,312,65,Náhrady povahy rehabilitací,tree-depth-4,63,4500,4500,6500
2011,chapter,312,312,66,Ostatní náhrady placené obyvatelstvu,tree-depth-4,63,4126,9560,9560
2011,chapter,312,312,67,Ostatní neinvestiční transfery obyvatelstvu,tree-depth-3,62,20,14,14
2011,chapter,312,312,68,Ostatní neinvestiční transfery obyvatelstvu,tree-depth-4,67,20,14,14
2011,chapter,312,312,69,Sociální dávky,tree-depth-3,62,589012,589012,589012
2011,chapter,312,312,70,Sociální dávky,tree-depth-4,69,589012,589012,589012
2011,chapter,312,312,71,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,176865,170930,209770
2011,chapter,312,312,72,Neinvestiční transfery veřejným rozpočtům ústřední úrovně,tree-depth-3,71,7500,7500,7500
2011,chapter,312,312,73,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-4,72,7500,7500,7500
2011,chapter,312,312,74,Neinvestiční transfery veřejným rozpočtům územní úrovně,tree-depth-3,71,38880,38880,73880
2011,chapter,312,312,75,Neinvestiční transfery krajům,tree-depth-4,74,38880,38880,73880
2011,chapter,312,312,76,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,71,55801,48724,52373
2011,chapter,312,312,77,Nákup kolků,tree-depth-4,76,51091,42444,42444
2011,chapter,312,312,78,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-4,76,929,0,0
2011,chapter,312,312,79,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,76,268,412,412
2011,chapter,312,312,80,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,76,3513,5425,8994
2011,chapter,312,312,81,Úhrady sankcí jiným rozpočtům,tree-depth-4,76,0,443,523
2011,chapter,312,312,82,Převody vlastním fondům,tree-depth-3,71,74684,75826,76017
2011,chapter,312,312,83,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,82,74684,75826,76017
2011,chapter,312,312,84,Ostatní neinvestiční výdaje,tree-depth-2,1,3170,103903,104024
2011,chapter,312,312,85,Ostatní neinvestiční výdaje,tree-depth-3,84,3170,103903,104024
2011,chapter,312,312,86,Nespecifikované rezervy,tree-depth-4,85,0,2395,2395
2011,chapter,312,312,87,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,85,3170,101508,101629
2011,chapter,312,312,88,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,10081478,10243132,10268580
2011,chapter,312,312,89,Ostatní platby za provedenou práci,tree-depth-3,88,55047,66045,68217
2011,chapter,312,312,90,Odstupné,tree-depth-4,89,12664,34055,34673
2011,chapter,312,312,91,Ostatní osobní výdaje,tree-depth-4,89,39141,26748,28302
2011,chapter,312,312,92,Ostatní platby za provedenou práci jinde nezařazené,tree-depth-4,89,1961,3961,3961
2011,chapter,312,312,93,Platy představitelů státní moci a některých orgánů,tree-depth-4,89,1281,1281,1281
2011,chapter,312,312,94,Platy,tree-depth-3,88,7468528,7582538,7599417
2011,chapter,312,312,95,Platy zaměstnanců ozbrojených sborů a složek ve služebním poměru,tree-depth-4,94,1694563,1694563,1694563
2011,chapter,312,312,96,Platy zaměstnanců v pracovním poměru,tree-depth-4,94,5719805,5833815,5850694
2011,chapter,312,312,97,Platy zaměstnanců v pracovním poměru odvozované od platů ústavních činitelů,tree-depth-4,94,54160,54160,54160
2011,chapter,312,312,98,Povinné pojistné placené zaměstnavatelem,tree-depth-3,88,2557903,2594549,2600945
2011,chapter,312,312,99,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,98,1880811,1907736,1912438
2011,chapter,312,312,100,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,98,677092,686813,688508
2011,chapter,312,312,101,Kapitálové výdaje,tree-depth-1,0,808196,1837286,2306305
2011,chapter,312,312,102,Investiční nákupy a související výdaje,tree-depth-2,101,808196,1837286,2306305
2011,chapter,312,312,103,Pořízení dlouhodobého hmotného majetku,tree-depth-3,102,181240,508279,566689
2011,chapter,312,312,104,"Budovy, haly a stavby",tree-depth-4,103,77350,232554,270461
2011,chapter,312,312,105,Dopravní prostředky,tree-depth-4,103,20200,43251,45118
2011,chapter,312,312,106,"Stroje, přístroje a zařízení",tree-depth-4,103,16500,53655,53865
2011,chapter,312,312,107,Výpočetní technika,tree-depth-4,103,67190,178819,197245
2011,chapter,312,312,108,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,102,626956,1329007,1739616
2011,chapter,312,312,109,Ostatní nákup dlouhodobého nehmotného majetku,tree-depth-4,108,169367,114797,195158
2011,chapter,312,312,110,Programové vybavení,tree-depth-4,108,457589,1214210,1544458
2011,chapter,334,334,0,Ministerstvo kultury,0,None,7294982,7779761,8653758
2011,chapter,334,334,1,Běžné výdaje,tree-depth-1,0,6095764,6628851,6796939
2011,chapter,334,334,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,84232,88692,99212
2011,chapter,334,334,3,Nákup materiálu,tree-depth-3,2,5979,3349,3970
2011,chapter,334,334,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,2100,1272,1883
2011,chapter,334,334,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,650,541,541
2011,chapter,334,334,6,Léky a zdravotnický materiál,tree-depth-4,3,4,1,1
2011,chapter,334,334,7,Nákup materiálu jinde nezařazený,tree-depth-4,3,3218,1533,1543
2011,chapter,334,334,8,Ochranné pomůcky,tree-depth-4,3,2,0,0
2011,chapter,334,334,9,"Prádlo, oděv a obuv",tree-depth-4,3,5,2,2
2011,chapter,334,334,10,Nákup služeb,tree-depth-3,2,54828,57937,67093
2011,chapter,334,334,11,"Konzultační, poradenské a právní služby",tree-depth-4,10,3127,5668,6536
2011,chapter,334,334,12,Nájemné,tree-depth-4,10,1190,1873,1873
2011,chapter,334,334,13,Nákup ostatních služeb,tree-depth-4,10,39699,39390,47473
2011,chapter,334,334,14,Služby peněžních ústavů,tree-depth-4,10,571,658,658
2011,chapter,334,334,15,Služby pošt,tree-depth-4,10,866,632,632
2011,chapter,334,334,16,Služby školení a vzdělávání,tree-depth-4,10,1400,2617,2821
2011,chapter,334,334,17,Služby telekomunikací a radiokomunikací,tree-depth-4,10,7800,6880,6880
2011,chapter,334,334,18,Služby zpracování dat,tree-depth-4,10,175,219,219
2011,chapter,334,334,19,"Nákup vody, paliv a energie",tree-depth-3,2,6890,7798,7798
2011,chapter,334,334,20,Elektrická energie,tree-depth-4,19,2000,2390,2390
2011,chapter,334,334,21,Plyn,tree-depth-4,19,2500,2836,2836
2011,chapter,334,334,22,Pohonné hmoty a maziva,tree-depth-4,19,2000,2108,2108
2011,chapter,334,334,23,Studená voda,tree-depth-4,19,390,464,464
2011,chapter,334,334,24,Ostatní nákupy,tree-depth-3,2,15929,18613,19357
2011,chapter,334,334,25,Cestovné (tuzemské i zahraniční),tree-depth-4,24,8529,7496,7742
2011,chapter,334,334,26,Opravy a udržování,tree-depth-4,24,4100,4572,4671
2011,chapter,334,334,27,Ostatní nákupy jinde nezařazené,tree-depth-4,24,1172,3337,3523
2011,chapter,334,334,28,Pohoštění,tree-depth-4,24,1090,1326,1383
2011,chapter,334,334,29,Programové vybavení,tree-depth-4,24,788,1802,1802
2011,chapter,334,334,30,Účastnické poplatky na konference,tree-depth-4,24,250,80,236
2011,chapter,334,334,31,Úroky a ostatní finanční výdaje,tree-depth-3,2,100,120,120
2011,chapter,334,334,32,Realizované kurzové ztráty,tree-depth-4,31,100,120,120
2011,chapter,334,334,33,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,506,875,875
2011,chapter,334,334,34,Náhrady a příspěvky související s výkonem ústavní funkce a funkce soudce,tree-depth-4,33,206,206,206
2011,chapter,334,334,35,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,33,90,90,90
2011,chapter,334,334,36,Věcné dary,tree-depth-4,33,210,557,557
2011,chapter,334,334,37,Zaplacené sankce,tree-depth-4,33,0,22,22
2011,chapter,334,334,38,Neinvestiční transfery do zahraničí,tree-depth-2,1,10222,9532,9532
2011,chapter,334,334,39,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,38,7787,6977,6977
2011,chapter,334,334,40,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,39,7787,6977,6977
2011,chapter,334,334,41,Ostatní neinvestiční transfery do zahraničí,tree-depth-3,38,2435,2555,2555
2011,chapter,334,334,42,Ostatní neinvestiční transfery do zahraničí,tree-depth-4,41,2000,2190,2190
2011,chapter,334,334,43,Peněžní dary do zahraničí,tree-depth-4,41,435,365,365
2011,chapter,334,334,44,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,140270,90999,91043
2011,chapter,334,334,45,Náhrady placené obyvatelstvu,tree-depth-3,44,920,940,984
2011,chapter,334,334,46,Náhrady mezd v době nemoci,tree-depth-4,45,900,940,984
2011,chapter,334,334,47,Ostatní náhrady placené obyvatelstvu,tree-depth-4,45,20,0,0
2011,chapter,334,334,48,Ostatní neinvestiční transfery obyvatelstvu,tree-depth-3,44,139350,90059,90059
2011,chapter,334,334,49,Neinvestiční transfery obyvatelstvu nemající charakter daru,tree-depth-4,48,2350,3200,3200
2011,chapter,334,334,50,"Stipendia žákům, studentům a doktorandům",tree-depth-4,48,0,3110,3110
2011,chapter,334,334,51,Účelové neinvestiční transfery nepodnikajícím fyzickým osobám,tree-depth-4,48,137000,83749,83749
2011,chapter,334,334,52,Neinvestiční transfery soukromoprávním subjektům,tree-depth-2,1,1955920,2407920,2429563
2011,chapter,334,334,53,Neinvestiční nedotační transfery neziskovým a podobným organizacím,tree-depth-3,52,675,310,310
2011,chapter,334,334,54,Neinvestiční nedotační transfery neziskovým a podobným organizacím,tree-depth-4,53,675,310,310
2011,chapter,334,334,55,Neinvestiční nedotační transfery podnikatelským subjektům,tree-depth-3,52,300,200,200
2011,chapter,334,334,56,Neinvestiční nedotační transfery podnikatelským subjektům,tree-depth-4,55,300,200,200
2011,chapter,334,334,57,Neinvestiční transfery neziskovým a podobným organizacím,tree-depth-3,52,1864585,1976802,1993945
2011,chapter,334,334,58,Neinvestiční transfery církvím a náboženským společnostem,tree-depth-4,57,1586198,1707055,1716499
2011,chapter,334,334,59,Neinvestiční transfery občanským sdružením,tree-depth-4,57,269522,172278,172278
2011,chapter,334,334,60,Neinvestiční transfery obecně prospěšným společnostem,tree-depth-4,57,8865,78515,78515
2011,chapter,334,334,61,Neinvestiční transfery společenstvím vlastníků jednotek,tree-depth-4,57,0,670,670
2011,chapter,334,334,62,Ostatní neinvestiční transfery neziskovým a podobným organizacím,tree-depth-4,57,0,18284,25983
2011,chapter,334,334,63,Neinvestiční transfery podnikatelským subjektům,tree-depth-3,52,90360,430608,435108
2011,chapter,334,334,64,Neinvestiční transfery nefinančním podnikatelským subjektům-právnickým osobám,tree-depth-4,63,82315,414355,417355
2011,chapter,334,334,65,Neinvestiční transfery nefinančním podnikatelskýmsubjektům-fyzickým osobám,tree-depth-4,63,8045,16253,17753
2011,chapter,334,334,66,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,3737482,3860015,3964412
2011,chapter,334,334,67,Neinvestiční transfery příspěvkovým a podobným organizacím,tree-depth-3,66,3394196,3524769,3623557
2011,chapter,334,334,68,Neinvestiční dotace zřízeným příspěvkovým organizacím,tree-depth-4,67,336185,408988,487478
2011,chapter,334,334,69,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,tree-depth-4,67,3036601,3012512,3032810
2011,chapter,334,334,70,Neinvestiční transfery cizím příspěvkovým organizacím,tree-depth-4,67,0,340,340
2011,chapter,334,334,71,Neinvestiční transfery veřejným výzkumným institucím,tree-depth-4,67,8111,52236,52236
2011,chapter,334,334,72,Neinvestiční transfery vysokým školám,tree-depth-4,67,13299,50693,50693
2011,chapter,334,334,73,Neinvestiční transfery veřejným rozpočtům ústřední úrovně,tree-depth-3,66,0,1200,1200
2011,chapter,334,334,74,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-4,73,0,1200,1200
2011,chapter,334,334,75,Neinvestiční transfery veřejným rozpočtům územní úrovně,tree-depth-3,66,342106,332745,338212
2011,chapter,334,334,76,Neinvestiční transfery krajům,tree-depth-4,75,28934,47189,47189
2011,chapter,334,334,77,Neinvestiční transfery obcím,tree-depth-4,75,313172,285206,290673
2011,chapter,334,334,78,Ostatní neinvestiční transfery veřejným rozpočtům územní úrovně,tree-depth-4,75,0,350,350
2011,chapter,334,334,79,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,66,54,142,142
2011,chapter,334,334,80,Nákup kolků,tree-depth-4,79,4,0,0
2011,chapter,334,334,81,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,79,50,134,134
2011,chapter,334,334,82,Úhrady sankcí jiným rozpočtům,tree-depth-4,79,0,8,8
2011,chapter,334,334,83,Převody vlastním fondům,tree-depth-3,66,1126,1159,1301
2011,chapter,334,334,84,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,83,1126,1159,1301
2011,chapter,334,334,85,Ostatní neinvestiční výdaje,tree-depth-2,1,0,3,13533
2011,chapter,334,334,86,Ostatní neinvestiční výdaje,tree-depth-3,85,0,3,13533
2011,chapter,334,334,87,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,86,0,3,13533
2011,chapter,334,334,88,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,167638,171690,189643
2011,chapter,334,334,89,Ostatní platby za provedenou práci,tree-depth-3,88,13577,13265,15692
2011,chapter,334,334,90,Odstupné,tree-depth-4,89,648,648,1099
2011,chapter,334,334,91,Ostatní osobní výdaje,tree-depth-4,89,11648,11336,13312
2011,chapter,334,334,92,Platy představitelů státní moci a některých orgánů,tree-depth-4,89,1281,1281,1281
2011,chapter,334,334,93,Platy,tree-depth-3,88,112527,115784,126201
2011,chapter,334,334,94,Platy zaměstnanců v pracovním poměru,tree-depth-4,93,112527,115784,126201
2011,chapter,334,334,95,Povinné pojistné placené zaměstnavatelem,tree-depth-3,88,41534,42641,47751
2011,chapter,334,334,96,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,95,41534,31354,35160
2011,chapter,334,334,97,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,95,0,11287,12591
2011,chapter,334,334,98,Kapitálové výdaje,tree-depth-1,0,1199218,1150910,1856819
2011,chapter,334,334,99,Investiční nákupy a související výdaje,tree-depth-2,98,8000,7777,7777
2011,chapter,334,334,100,Pořízení dlouhodobého hmotného majetku,tree-depth-3,99,6000,7694,7694
2011,chapter,334,334,101,"Budovy, haly a stavby",tree-depth-4,100,1000,2200,2200
2011,chapter,334,334,102,Dopravní prostředky,tree-depth-4,100,2000,2094,2094
2011,chapter,334,334,103,"Stroje, přístroje a zařízení",tree-depth-4,100,1000,756,756
2011,chapter,334,334,104,Výpočetní technika,tree-depth-4,100,2000,2644,2644
